task,pool_size,actual_pool_size,repeat,gold_count,returned_count,positive_score_count,top1_accuracy,hit@3,hit@5,hit@10,recall@3,recall@5,recall@10,mrr@10,ndcg@10,first_gold_rank@10
fix-build-google-auto,1000,1000,10,3,10,110,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693,1
fix-druid-loophole-cve,1000,1000,10,2,10,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fix-erlang-ssh-cve,1000,1000,10,6,10,34,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,1.0,0.7183750273402228,1
fix-visual-stability,1000,1000,10,3,10,104,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
flink-query,1000,1000,10,2,10,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
flood-risk-analysis,1000,1000,10,3,10,138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,1000,1000,10,1,10,155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
glm-lake-mendota,1000,1000,10,3,10,31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,1000,1000,10,2,10,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,1000,1000,10,3,10,74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
hvac-control,1000,1000,10,5,10,32,1.0,1.0,1.0,1.0,0.2,0.2,0.2,1.0,0.3391602052736161,1
invoice-fraud-detection,1000,1000,10,3,10,31,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6508205185601091,1
jax-computing-basics,1000,1000,10,1,10,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
jpg-ocr-stat,1000,1000,10,5,10,34,1.0,1.0,1.0,1.0,0.2,0.2,0.2,1.0,0.3391602052736161,1
lab-unit-harmonization,1000,1000,10,1,10,106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lake-warming-attribution,1000,1000,10,4,10,87,0.0,1.0,1.0,1.0,0.25,0.25,0.25,0.3333333333333333,0.19519002499605084,3
latex-formula-extraction,1000,1000,10,2,10,37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
lean4-proof,1000,1000,10,2,10,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-codebook-normalization,1000,1000,10,1,10,71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-equipment-maintenance,1000,1000,10,2,10,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
manufacturing-fjsp-optimization,1000,1000,10,1,10,49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
mario-coin-counting,1000,1000,10,3,10,31,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
mars-clouds-clustering,1000,1000,10,3,10,43,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
mhc-layer-impl,1000,1000,10,3,10,37,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
multilingual-video-dubbing,1000,1000,10,6,10,350,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.8333333333333334,0.25,0.5337396308977115,4
offer-letter-generator,1000,1000,10,1,10,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
organize-messy-files,1000,1000,10,5,10,64,0.0,1.0,1.0,1.0,0.2,0.2,0.4,0.3333333333333333,0.29039140533630226,3
paper-anonymizer,1000,1000,10,2,10,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
parallel-tfidf-search,1000,1000,10,3,10,60,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6049306994552042,1
pddl-tpp-planning,1000,1000,10,1,10,53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
pdf-excel-diff,1000,1000,10,2,10,20,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.25,0.2640681225725909,4
pedestrian-traffic-counting,1000,1000,10,4,10,53,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
pg-essay-to-audiobook,1000,1000,10,4,10,342,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1
powerlifting-coef-calc,1000,1000,10,3,10,7,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4367467095119258,3
pptx-reference-formatting,1000,1000,10,1,10,66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
protein-expression-analysis,1000,1000,10,1,10,18,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.38685280723454163,5
python-scala-translation,1000,1000,10,6,10,64,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002,1
quantum-numerical-simulation,1000,1000,10,1,10,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
r2r-mpc-control,1000,1000,10,4,10,116,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.3903800499921017,1
react-performance-debugging,1000,1000,10,2,10,146,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.14285714285714285,0.20438239758848611,7
reserves-at-risk-calc,1000,1000,10,1,10,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
sales-pivot-analysis,1000,1000,10,2,10,111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
scheduling-email-assistant,1000,1000,10,2,10,113,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.7903864795495061,1
sec-financial-report,1000,1000,10,2,10,201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
seismic-phase-picking,1000,1000,10,4,10,34,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
setup-fuzzing-py,1000,1000,10,3,10,42,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
shock-analysis-demand,1000,1000,10,1,10,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shock-analysis-supply,1000,1000,10,1,10,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
simpo-code-reproduction,1000,1000,10,2,10,64,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
software-dependency-audit,1000,1000,10,3,10,121,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,1
speaker-diarization-subtitles,1000,1000,10,4,10,347,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.9493885684853097,1
spring-boot-jakarta-migration,1000,1000,10,5,10,24,1.0,1.0,1.0,1.0,0.4,0.6,0.8,1.0,0.8122682216087223,1
suricata-custom-exfil,1000,1000,10,3,10,89,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
syzkaller-ppdev-syzlang,1000,1000,10,3,10,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
taxonomy-tree-merge,1000,1000,10,1,10,57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-structure-parser,1000,1000,10,2,10,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-to-obj,1000,1000,10,2,10,342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
travel-planning,1000,1000,10,6,10,106,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.39806284658828084,1
trend-anomaly-causal-inference,1000,1000,10,4,10,117,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.9558295932317544,1
video-filler-word-remover,1000,1000,10,3,10,33,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9325210919548239,1
video-silence-remover,1000,1000,10,7,10,102,1.0,1.0,1.0,1.0,0.2857142857142857,0.42857142857142855,0.7142857142857143,1.0,0.7440567876406287,1
video-tutorial-indexer,1000,1000,10,1,10,343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
virtualhome-agent-planning,1000,1000,10,1,10,64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
weighted-gdp-calc,1000,1000,10,1,10,11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
xlsx-recover-data,1000,1000,10,2,10,127,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.4227898344066503,6
3d-scan-calc,1000,1000,11,1,10,85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
adaptive-cruise-control,1000,1000,11,5,10,74,1.0,1.0,1.0,1.0,0.6,0.8,0.8,1.0,0.8687949224876582,1
azure-bgp-oscillation-route-leak,1000,1000,11,1,10,130,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
citation-check,1000,1000,11,1,10,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
civ6-adjacency-optimizer,1000,1000,11,4,10,79,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
court-form-filling,1000,1000,11,1,10,41,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
crystallographic-wyckoff-position-analysis,1000,1000,11,2,10,95,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3065735963827292,3
dapt-intrusion-detection,1000,1000,11,2,10,91,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1
data-to-d3,1000,1000,11,1,10,134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dialogue-parser,1000,1000,11,1,10,372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dynamic-object-aware-egomotion,1000,1000,11,4,10,39,1.0,1.0,1.0,1.0,0.75,0.75,1.0,1.0,0.9619991470595832,1
earthquake-phase-association,1000,1000,11,4,10,3,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
earthquake-plate-calculation,1000,1000,11,1,10,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
econ-detrending-correlation,1000,1000,11,1,10,9,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.38685280723454163,5
energy-ac-optimal-power-flow,1000,1000,11,3,10,104,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693,1
energy-market-pricing,1000,1000,11,4,10,28,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
enterprise-information-search,1000,1000,11,1,10,131,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
exceltable-in-ppt,1000,1000,11,2,10,49,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
exoplanet-detection-period,1000,1000,11,5,10,67,1.0,1.0,1.0,1.0,0.4,0.8,0.8,1.0,0.7860137352654724,1
financial-modeling-qa,1000,1000,11,2,10,85,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.2,0.23719771276929622,5
find-topk-similiar-chemicals,1000,1000,11,3,10,45,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
fix-build-agentops,1000,1000,11,4,10,146,0.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.369453583111095,2
fix-build-google-auto,1000,1000,11,3,10,102,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9134015924715543,1
fix-druid-loophole-cve,1000,1000,11,2,10,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fix-erlang-ssh-cve,1000,1000,11,6,10,37,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.5982291239616433,1
fix-visual-stability,1000,1000,11,3,10,107,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
flink-query,1000,1000,11,2,10,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
flood-risk-analysis,1000,1000,11,3,10,136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,1000,1000,11,1,10,174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
glm-lake-mendota,1000,1000,11,3,10,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,1000,1000,11,2,10,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,1000,1000,11,3,10,79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
hvac-control,1000,1000,11,5,10,29,1.0,1.0,1.0,1.0,0.2,0.2,0.6,1.0,0.5392968862278849,1
invoice-fraud-detection,1000,1000,11,3,10,33,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8710785440003369,1
jax-computing-basics,1000,1000,11,1,10,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
jpg-ocr-stat,1000,1000,11,5,10,40,1.0,1.0,1.0,1.0,0.2,0.2,0.4,1.0,0.44615333764087994,1
lab-unit-harmonization,1000,1000,11,1,10,110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lake-warming-attribution,1000,1000,11,4,10,97,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.3903800499921017,1
latex-formula-extraction,1000,1000,11,2,10,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
lean4-proof,1000,1000,11,2,10,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-codebook-normalization,1000,1000,11,1,10,58,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
manufacturing-equipment-maintenance,1000,1000,11,2,10,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
manufacturing-fjsp-optimization,1000,1000,11,1,10,59,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
mario-coin-counting,1000,1000,11,3,10,42,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
mars-clouds-clustering,1000,1000,11,3,10,40,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
mhc-layer-impl,1000,1000,11,3,10,27,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
multilingual-video-dubbing,1000,1000,11,6,10,335,0.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5777533124519677,3
offer-letter-generator,1000,1000,11,1,10,54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
organize-messy-files,1000,1000,11,5,10,66,0.0,1.0,1.0,1.0,0.2,0.4,0.4,0.3333333333333333,0.3156484524795145,3
paper-anonymizer,1000,1000,11,2,10,16,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8772153153380493,1
parallel-tfidf-search,1000,1000,11,3,10,57,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
pddl-tpp-planning,1000,1000,11,1,10,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
pdf-excel-diff,1000,1000,11,2,10,33,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1111111111111111,0.18457569677956817,9
pedestrian-traffic-counting,1000,1000,11,4,10,45,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
pg-essay-to-audiobook,1000,1000,11,4,10,331,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.9558295932317544,1
powerlifting-coef-calc,1000,1000,11,3,10,9,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,1
pptx-reference-formatting,1000,1000,11,1,10,73,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
protein-expression-analysis,1000,1000,11,1,10,19,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
python-scala-translation,1000,1000,11,6,10,67,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002,1
quantum-numerical-simulation,1000,1000,11,1,10,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
r2r-mpc-control,1000,1000,11,4,10,120,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.3903800499921017,1
react-performance-debugging,1000,1000,11,2,10,144,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.2,0.23719771276929622,5
reserves-at-risk-calc,1000,1000,11,1,10,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
sales-pivot-analysis,1000,1000,11,2,10,120,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
scheduling-email-assistant,1000,1000,11,2,10,114,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5912352048230277,2
sec-financial-report,1000,1000,11,2,10,170,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
seismic-phase-picking,1000,1000,11,4,10,51,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
setup-fuzzing-py,1000,1000,11,3,10,45,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
shock-analysis-demand,1000,1000,11,1,10,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shock-analysis-supply,1000,1000,11,1,10,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
simpo-code-reproduction,1000,1000,11,2,10,64,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
software-dependency-audit,1000,1000,11,3,10,126,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
speaker-diarization-subtitles,1000,1000,11,4,10,366,0.0,1.0,1.0,1.0,0.5,0.75,1.0,0.5,0.7486761295186739,2
spring-boot-jakarta-migration,1000,1000,11,5,10,39,1.0,1.0,1.0,1.0,0.4,0.4,0.6,1.0,0.6661998717660157,1
suricata-custom-exfil,1000,1000,11,3,10,108,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
syzkaller-ppdev-syzlang,1000,1000,11,3,10,34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
taxonomy-tree-merge,1000,1000,11,1,10,66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-structure-parser,1000,1000,11,2,10,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-to-obj,1000,1000,11,2,10,362,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8772153153380493,1
travel-planning,1000,1000,11,6,10,132,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.45390362024822023,1
trend-anomaly-causal-inference,1000,1000,11,4,10,96,1.0,1.0,1.0,1.0,0.5,0.75,1.0,1.0,0.9267582364714126,1
video-filler-word-remover,1000,1000,11,3,10,39,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693,1
video-silence-remover,1000,1000,11,7,10,108,1.0,1.0,1.0,1.0,0.2857142857142857,0.5714285714285714,0.5714285714285714,1.0,0.6730234638881232,1
video-tutorial-indexer,1000,1000,11,1,10,338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
virtualhome-agent-planning,1000,1000,11,1,10,52,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
weighted-gdp-calc,1000,1000,11,1,10,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
xlsx-recover-data,1000,1000,11,2,10,116,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.4911492931622974,3
3d-scan-calc,1000,1000,12,1,10,108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
adaptive-cruise-control,1000,1000,12,5,10,66,1.0,1.0,1.0,1.0,0.6,0.8,0.8,1.0,0.8687949224876582,1
azure-bgp-oscillation-route-leak,1000,1000,12,1,10,113,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
citation-check,1000,1000,12,1,10,24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
civ6-adjacency-optimizer,1000,1000,12,4,10,77,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
court-form-filling,1000,1000,12,1,10,56,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
crystallographic-wyckoff-position-analysis,1000,1000,12,2,10,98,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3065735963827292,3
dapt-intrusion-detection,1000,1000,12,2,10,84,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
data-to-d3,1000,1000,12,1,10,110,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
dialogue-parser,1000,1000,12,1,10,361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dynamic-object-aware-egomotion,1000,1000,12,4,10,42,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.9828920819566879,1
earthquake-phase-association,1000,1000,12,4,10,4,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
earthquake-plate-calculation,1000,1000,12,1,10,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
econ-detrending-correlation,1000,1000,12,1,10,8,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.2,0.38685280723454163,5
energy-ac-optimal-power-flow,1000,1000,12,3,10,101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
energy-market-pricing,1000,1000,12,4,10,32,1.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.75369761125927,1
enterprise-information-search,1000,1000,12,1,10,116,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
exceltable-in-ppt,1000,1000,12,2,10,48,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
exoplanet-detection-period,1000,1000,12,5,10,85,1.0,1.0,1.0,1.0,0.6,0.8,0.8,1.0,0.8687949224876582,1
financial-modeling-qa,1000,1000,12,2,10,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
find-topk-similiar-chemicals,1000,1000,12,3,10,37,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
fix-build-agentops,1000,1000,12,4,10,139,0.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.35914753008966527,2
fix-build-google-auto,1000,1000,12,3,10,95,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9066276098484507,1
fix-druid-loophole-cve,1000,1000,12,2,10,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fix-erlang-ssh-cve,1000,1000,12,6,10,40,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.7012899792965543,1
fix-visual-stability,1000,1000,12,3,10,91,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
flink-query,1000,1000,12,2,10,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
flood-risk-analysis,1000,1000,12,3,10,130,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,1000,1000,12,1,10,182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
glm-lake-mendota,1000,1000,12,3,10,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,1000,1000,12,2,10,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,1000,1000,12,3,10,71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
hvac-control,1000,1000,12,5,10,30,1.0,1.0,1.0,1.0,0.2,0.2,0.6,1.0,0.5392968862278849,1
invoice-fraud-detection,1000,1000,12,3,10,33,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.617319681505689,1
jax-computing-basics,1000,1000,12,1,10,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
jpg-ocr-stat,1000,1000,12,5,10,41,1.0,1.0,1.0,1.0,0.2,0.2,0.4,1.0,0.4371994911049732,1
lab-unit-harmonization,1000,1000,12,1,10,102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lake-warming-attribution,1000,1000,12,4,10,109,0.0,0.0,1.0,1.0,0.0,0.25,0.25,0.25,0.16812753627111746,4
latex-formula-extraction,1000,1000,12,2,10,30,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5714285040141098,2
lean4-proof,1000,1000,12,2,10,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-codebook-normalization,1000,1000,12,1,10,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-equipment-maintenance,1000,1000,12,2,10,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
manufacturing-fjsp-optimization,1000,1000,12,1,10,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
mario-coin-counting,1000,1000,12,3,10,47,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
mars-clouds-clustering,1000,1000,12,3,10,48,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
mhc-layer-impl,1000,1000,12,3,10,25,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
multilingual-video-dubbing,1000,1000,12,6,10,334,0.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.5857420314400268,3
offer-letter-generator,1000,1000,12,1,10,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
organize-messy-files,1000,1000,12,5,10,63,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.16666666666666666,0.23386470445736623,6
